fileName	dwellTimeCentre	dwellTimeTail	dwellTimeHead
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	20.0	12.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	20.0	22.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	50.0	28.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	24.0	18.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	16.0	22.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	28.0	20.0	108.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	22.0	28.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	24.0	6.0	64.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	22.0	16.0	28.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	28.0	26.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	18.0	46.0	54.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	22.0	24.0	58.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	16.0	22.0	42.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	86.0	24.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	18.0	22.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	60.0	30.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	10.0	18.0	60.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	42.0	20.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	16.0	34.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	22.0	20.0	24.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	16.0	18.0	28.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	16.0	26.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	14.0	24.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	14.0	22.0	36.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	14.0	20.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	20.0	22.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	16.0	44.0	56.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	16.0	14.0	46.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	18.0	18.0	36.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	20.0	24.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	26.0	26.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	28.0	16.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	30.0	18.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	24.0	12.0	84.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	16.0	16.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	20.0	10.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	22.0	16.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	18.0	16.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	16.0	6.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	14.0	18.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	18.0	18.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	6.0	20.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	16.0	18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data	16.0	20.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data		18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data		18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT7_data_dwell_data		12.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT8_data_dwell_data	154.0	160.0	156.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT8_data_dwell_data	114.0	124.0	110.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT8_data_dwell_data	122.0	94.0	116.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT8_data_dwell_data	86.0	130.0	1706.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT8_data_dwell_data	132.0	114.0	1824.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT8_data_dwell_data	96.0	118.0	178.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT8_data_dwell_data	80.0	1708.0	5278.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT8_data_dwell_data	1696.0		152.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT8_data_dwell_data			158.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT8_data_dwell_data			124.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT8_data_dwell_data			94.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	120.0	84.0	110.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	50.0	28.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	86.0	24.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	162.0	8.0	92.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	88.0	30.0	64.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	58.0	84.0	258.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	58.0	8.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	122.0	24.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	58.0	68.0	550.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	100.0	110.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	56.0	988.0	8.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	306.0	646.0	62.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	1818.0	88.0	1302.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	58.0	108.0	130.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	54.0	92.0	84.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data	64.0	26.0	204.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data		82.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data		72.0	52.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data		18.0	112.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data		8.0	80.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data		534.0	10.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data		48.0	36.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data		10.0	84.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data			26.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data			8.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data			242.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data			80.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT9_data_dwell_data			80.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	222.0	230.0	72.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	28.0	44.0	112.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	24.0	66.0	28.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	104.0	72.0	104.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	114.0	68.0	52.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	22.0	154.0	90.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	40.0	68.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	40.0	112.0	108.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	58.0	70.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	74.0	72.0	52.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	182.0	32.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	78.0	40.0	76.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	40.0	28.0	180.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	106.0	12.0	156.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	28.0	18.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	26.0	40.0	58.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	20.0	12.0	36.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	90.0	36.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	134.0	68.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	22.0	18.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	62.0	34.0	100.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	16.0	24.0	98.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	30.0	46.0	62.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	12.0	34.0	166.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	22.0	26.0	72.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	10.0	60.0	92.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	34.0	68.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	18.0	44.0	78.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	180.0	44.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	68.0	32.0	28.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	28.0	40.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	14.0	18.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	20.0	26.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	16.0	30.0	12.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	26.0	226.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	50.0	102.0	36.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	58.0	12.0	2.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	24.0	30.0	36.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	46.0	112.0	40.0
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	32.0	42.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	32.0	10.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	36.0	50.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	34.0	142.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	36.0	42.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	38.0	44.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	22.0	86.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	76.0	188.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	18.0	150.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	60.0	16.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	44.0	54.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	56.0	66.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	24.0	18.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	46.0	114.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	14.0	32.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	24.0	60.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	24.0	42.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data	20.0	38.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		40.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		26.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		72.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		26.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		70.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		42.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		42.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		16.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		26.0	
Olympus_x4_2sec_2024-03-12_1in50dil_130_FILAMENT11_data_dwell_data		22.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	30.0	32.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	40.0	44.0	58.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	48.0	54.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	60.0	34.0	68.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	56.0	38.0	56.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	34.0	62.0	40.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	76.0	270.0	50.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	62.0	40.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	54.0	44.0	54.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	34.0	56.0	38.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	84.0	54.0	62.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	60.0	66.0	68.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	60.0	54.0	66.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	34.0	32.0	40.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	100.0	66.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	160.0	52.0	54.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	52.0	94.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	60.0	60.0	76.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	40.0	66.0	60.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	64.0	48.0	74.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	68.0	54.0	38.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	66.0	56.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	48.0	72.0	52.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	44.0	66.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	56.0	48.0	54.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	50.0	60.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	90.0	32.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	80.0	68.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	62.0	100.0	58.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	30.0	38.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	60.0	48.0	66.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	72.0	60.0	98.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	60.0	34.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	96.0	62.0	40.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	62.0	40.0	48.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	72.0	56.0	38.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	68.0	22.0	66.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	76.0	100.0	66.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	50.0	56.0	52.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	62.0	62.0	60.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	54.0	44.0	60.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	56.0	142.0	70.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	74.0	66.0	96.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	82.0	26.0	64.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	72.0	40.0	68.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	36.0	74.0	50.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	56.0	56.0	56.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	42.0	68.0	76.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	62.0	74.0	64.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	58.0	54.0	54.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	46.0	62.0	66.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	60.0	70.0	72.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	70.0	36.0	62.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	44.0	40.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	156.0	60.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	42.0	70.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data	36.0	52.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data		58.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT1_data_dwell_data		54.0	
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	16.0	32.0	14.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	20.0	16.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	36.0	40.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	14.0	30.0	24.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	50.0	68.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	40.0	26.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	58.0	54.0	16.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	26.0	12.0	28.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	28.0	22.0	38.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	22.0	18.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	24.0	26.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	32.0	24.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	68.0	58.0	56.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	14.0	24.0	20.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	58.0	32.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	22.0	14.0	24.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	18.0	56.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	24.0	16.0	24.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	34.0	20.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	16.0	44.0	28.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	34.0	16.0	52.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	24.0	32.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	32.0	62.0	52.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	20.0	56.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	32.0	20.0	24.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	28.0	36.0	24.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	56.0	32.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	18.0	68.0	18.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	18.0	22.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	26.0	72.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	32.0	26.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	54.0	126.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	78.0	24.0	22.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	20.0	26.0	84.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	30.0	92.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	24.0	16.0	30.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	54.0	220.0	28.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	30.0	24.0	26.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	28.0	262.0	32.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	26.0	98.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	54.0	92.0	28.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	24.0	20.0	34.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	28.0	62.0	24.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	26.0	62.0	44.0
Olympus_x4_2sec_2024-03-12_1in50dil_131_FILAMENT3_data_dwell_data	30.0	104.0	14.0
